1.data,2.data,3.data,4.data,5.data,6.data,7.data
0.62,0.86,1.0,1.0,0.63,0.83,0.62
0.62,0.86,1.0,1.0,0.63,1.0,0.62
0.62,0.86,-1.0,-1.0,0.63,1.0,0.62
0.6,0.83,0.99,0.96,0.61,0.58,0.6
0.6,0.83,0.99,0.96,0.61,0.61,0.6
0.6,0.83,0.99,0.96,0.61,0.63,0.6
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.87,1.0,1.0,0.64,0.85,0.62
0.62,0.87,1.0,1.0,0.64,1.0,0.62
0.62,0.87,-1.0,-1.0,0.64,1.0,0.62
0.6,0.83,0.99,0.97,0.61,0.58,0.6
0.6,0.83,0.99,0.97,0.61,0.62,0.6
0.6,0.83,0.99,0.97,0.61,0.64,0.6
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.87,1.0,1.0,0.64,0.85,0.62
0.62,0.87,1.0,1.0,0.64,1.0,0.62
0.62,0.87,-1.0,-1.0,0.64,1.0,0.62
0.6,0.83,0.99,0.97,0.61,0.58,0.6
0.6,0.83,0.99,0.97,0.61,0.62,0.6
0.6,0.83,0.99,0.97,0.61,0.64,0.6
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.86,1.0,1.0,0.63,0.83,0.62
0.62,0.86,1.0,1.0,0.63,1.0,0.62
0.62,0.86,1.0,1.0,0.63,1.0,0.62
0.6,0.83,0.99,0.96,0.61,0.58,0.6
0.6,0.83,0.99,0.96,0.61,0.61,0.6
0.6,0.83,0.99,0.96,0.61,0.63,0.6
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.87,1.0,1.0,0.64,0.85,0.62
0.62,0.87,1.0,1.0,0.64,1.0,0.62
0.62,0.87,1.0,1.0,0.64,1.0,0.62
0.6,0.83,0.99,0.97,0.61,0.58,0.6
0.6,0.83,0.99,0.97,0.61,0.62,0.6
0.6,0.83,0.99,0.97,0.61,0.64,0.6
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.9,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.87,1.0,1.0,0.64,0.85,0.62
0.62,0.87,1.0,1.0,0.64,1.0,0.62
0.62,0.87,1.0,1.0,0.64,1.0,0.62
0.6,0.83,0.99,0.97,0.61,0.58,0.6
0.6,0.83,0.99,0.97,0.61,0.62,0.6
0.6,0.83,0.99,0.97,0.61,0.64,0.6
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.86,1.0,1.0,0.63,1.0,0.6
0.6,0.86,-1.0,-1.0,0.63,-1.0,0.6
0.6,0.86,-1.0,-1.0,0.63,-1.0,0.6
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.87,1.0,1.0,0.63,1.0,0.6
0.6,0.87,-1.0,-1.0,0.63,-1.0,0.6
0.6,0.87,-1.0,-1.0,0.63,-1.0,0.6
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.87,1.0,1.0,0.63,1.0,0.6
0.6,0.87,-1.0,-1.0,0.63,-1.0,0.6
0.6,0.87,-1.0,-1.0,0.63,-1.0,0.6
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.86,1.0,1.0,0.63,0.85,0.6
0.6,0.86,1.0,1.0,0.63,1.0,0.6
0.6,0.86,-1.0,-1.0,0.63,1.0,0.6
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.87,1.0,1.0,0.63,0.86,0.6
0.6,0.87,1.0,1.0,0.63,1.0,0.6
0.6,0.87,-1.0,-1.0,0.63,1.0,0.6
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.87,1.0,1.0,0.63,0.86,0.6
0.6,0.87,1.0,1.0,0.63,1.0,0.6
0.6,0.87,-1.0,-1.0,0.63,1.0,0.6
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.86,1.0,1.0,0.63,0.85,0.6
0.6,0.86,1.0,1.0,0.63,1.0,0.6
0.6,0.86,1.0,1.0,0.63,1.0,0.6
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.87,1.0,1.0,0.63,0.86,0.6
0.6,0.87,1.0,1.0,0.63,1.0,0.6
0.6,0.87,1.0,1.0,0.63,1.0,0.6
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.94,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.9,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.87,1.0,1.0,0.63,0.86,0.6
0.6,0.87,1.0,1.0,0.63,1.0,0.6
0.6,0.87,1.0,1.0,0.63,1.0,0.6
0.65,0.84,1.0,1.0,0.62,0.98,0.65
0.65,0.84,-1.0,-1.0,0.62,-1.0,0.65
0.65,0.84,-1.0,-1.0,0.62,-1.0,0.65
0.62,0.81,0.99,0.96,0.59,0.68,0.62
0.62,0.81,0.99,0.96,0.59,0.78,0.62
0.62,0.81,-1.0,0.96,0.59,0.79,0.62
0.6,0.78,0.97,0.92,0.57,0.52,0.6
0.6,0.78,0.97,0.92,0.57,0.52,0.6
0.6,0.78,0.97,0.92,0.57,0.52,0.6
0.65,0.84,1.0,1.0,0.62,1.0,0.65
0.65,0.84,-1.0,-1.0,0.62,-1.0,0.65
0.65,0.84,-1.0,-1.0,0.62,-1.0,0.65
0.62,0.81,0.99,0.96,0.6,0.69,0.62
0.62,0.81,0.99,0.96,0.6,0.8,0.62
0.62,0.81,-1.0,0.96,0.6,0.81,0.62
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.65,0.84,1.0,1.0,0.62,1.0,0.65
0.65,0.84,-1.0,-1.0,0.62,-1.0,0.65
0.65,0.84,-1.0,-1.0,0.62,-1.0,0.65
0.62,0.81,0.99,0.96,0.6,0.69,0.62
0.62,0.81,0.99,0.96,0.6,0.8,0.62
0.62,0.81,-1.0,0.96,0.6,0.81,0.62
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.65,0.84,1.0,1.0,0.62,0.8,0.65
0.65,0.84,1.0,1.0,0.62,0.98,0.65
0.65,0.84,-1.0,-1.0,0.62,0.98,0.65
0.62,0.81,0.99,0.96,0.59,0.54,0.62
0.62,0.81,0.99,0.96,0.59,0.54,0.62
0.62,0.81,0.99,0.96,0.59,0.56,0.62
0.6,0.78,0.97,0.92,0.57,0.52,0.6
0.6,0.78,0.97,0.92,0.57,0.52,0.6
0.6,0.78,0.97,0.92,0.57,0.52,0.6
0.65,0.84,1.0,1.0,0.62,0.81,0.65
0.65,0.84,1.0,1.0,0.62,1.0,0.65
0.65,0.84,-1.0,-1.0,0.62,1.0,0.65
0.62,0.81,0.99,0.96,0.6,0.55,0.62
0.62,0.81,0.99,0.96,0.6,0.55,0.62
0.62,0.81,0.99,0.96,0.6,0.56,0.62
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.65,0.84,1.0,1.0,0.62,0.81,0.65
0.65,0.84,1.0,1.0,0.62,1.0,0.65
0.65,0.84,-1.0,-1.0,0.62,1.0,0.65
0.62,0.81,0.99,0.96,0.6,0.55,0.62
0.62,0.81,0.99,0.96,0.6,0.55,0.62
0.62,0.81,0.99,0.96,0.6,0.56,0.62
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.65,0.84,1.0,1.0,0.62,0.8,0.65
0.65,0.84,1.0,1.0,0.62,0.98,0.65
0.65,0.84,1.0,1.0,0.62,0.98,0.65
0.62,0.81,0.98,0.96,0.59,0.54,0.62
0.62,0.81,0.99,0.96,0.59,0.54,0.62
0.62,0.81,0.99,0.96,0.59,0.56,0.62
0.6,0.78,0.97,0.92,0.57,0.52,0.6
0.6,0.78,0.97,0.92,0.57,0.52,0.6
0.6,0.78,0.97,0.92,0.57,0.52,0.6
0.65,0.84,1.0,1.0,0.62,0.81,0.65
0.65,0.84,1.0,1.0,0.62,1.0,0.65
0.65,0.84,1.0,1.0,0.62,1.0,0.65
0.62,0.81,0.99,0.96,0.6,0.55,0.62
0.62,0.81,0.99,0.96,0.6,0.55,0.62
0.62,0.81,0.99,0.96,0.6,0.56,0.62
0.6,0.78,0.97,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.65,0.84,1.0,1.0,0.62,0.81,0.65
0.65,0.84,1.0,1.0,0.62,1.0,0.65
0.65,0.84,1.0,1.0,0.62,1.0,0.65
0.62,0.81,0.99,0.96,0.6,0.55,0.62
0.62,0.81,0.99,0.96,0.6,0.55,0.62
0.62,0.81,0.99,0.96,0.6,0.56,0.62
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.6,0.78,0.98,0.92,0.57,0.53,0.6
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.84,1.0,1.0,0.63,0.98,0.62
0.62,0.84,-1.0,-1.0,0.63,-1.0,0.62
0.62,0.84,-1.0,-1.0,0.63,-1.0,0.62
0.6,0.81,0.98,0.96,0.61,0.72,0.6
0.6,0.81,0.99,0.96,0.61,0.82,0.6
0.6,0.81,-1.0,0.96,0.61,0.83,0.6
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.84,1.0,1.0,0.64,1.0,0.62
0.62,0.84,-1.0,-1.0,0.64,-1.0,0.62
0.62,0.84,-1.0,-1.0,0.64,-1.0,0.62
0.6,0.81,0.99,0.96,0.61,0.72,0.6
0.6,0.81,0.99,0.96,0.61,0.84,0.6
0.6,0.81,-1.0,0.96,0.61,0.84,0.6
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.84,1.0,1.0,0.64,1.0,0.62
0.62,0.84,-1.0,-1.0,0.64,-1.0,0.62
0.62,0.84,-1.0,-1.0,0.64,-1.0,0.62
0.6,0.81,0.99,0.96,0.61,0.72,0.6
0.6,0.81,0.99,0.96,0.61,0.84,0.6
0.6,0.81,-1.0,0.96,0.61,0.84,0.6
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.84,1.0,1.0,0.63,0.82,0.62
0.62,0.84,1.0,1.0,0.63,0.98,0.62
0.62,0.84,-1.0,-1.0,0.63,0.98,0.62
0.6,0.81,0.98,0.96,0.61,0.57,0.6
0.6,0.81,0.98,0.96,0.61,0.6,0.6
0.6,0.81,0.99,0.96,0.61,0.62,0.6
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.84,1.0,1.0,0.64,0.83,0.62
0.62,0.84,1.0,1.0,0.64,1.0,0.62
0.62,0.84,-1.0,-1.0,0.64,1.0,0.62
0.6,0.81,0.99,0.96,0.61,0.57,0.6
0.6,0.81,0.99,0.96,0.61,0.6,0.6
0.6,0.81,0.99,0.96,0.61,0.62,0.6
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.84,1.0,1.0,0.64,0.83,0.62
0.62,0.84,1.0,1.0,0.64,1.0,0.62
0.62,0.84,-1.0,-1.0,0.64,1.0,0.62
0.6,0.81,0.99,0.96,0.61,0.57,0.6
0.6,0.81,0.99,0.96,0.61,0.6,0.6
0.6,0.81,0.99,0.96,0.61,0.62,0.6
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.84,1.0,1.0,0.63,0.82,0.62
0.62,0.84,1.0,1.0,0.63,0.98,0.62
0.62,0.84,1.0,1.0,0.63,0.98,0.62
0.6,0.81,0.98,0.96,0.61,0.57,0.6
0.6,0.81,0.98,0.96,0.61,0.6,0.6
0.6,0.81,0.98,0.96,0.61,0.62,0.6
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.84,1.0,1.0,0.64,0.83,0.62
0.62,0.84,1.0,1.0,0.64,1.0,0.62
0.62,0.84,1.0,1.0,0.64,1.0,0.62
0.6,0.81,0.99,0.96,0.61,0.57,0.6
0.6,0.81,0.99,0.96,0.61,0.6,0.6
0.6,0.81,0.99,0.96,0.61,0.62,0.6
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.65,0.88,-1.0,-1.0,0.66,-1.0,0.65
0.62,0.84,1.0,1.0,0.64,0.83,0.62
0.62,0.84,1.0,1.0,0.64,1.0,0.62
0.62,0.84,1.0,1.0,0.64,1.0,0.62
0.6,0.81,0.99,0.96,0.61,0.57,0.6
0.6,0.81,0.99,0.96,0.61,0.6,0.6
0.6,0.81,0.99,0.96,0.61,0.62,0.6
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.87,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.87,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.87,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.84,1.0,1.0,0.63,0.98,0.6
0.6,0.84,-1.0,-1.0,0.63,-1.0,0.6
0.6,0.84,-1.0,-1.0,0.63,-1.0,0.6
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.84,1.0,1.0,0.63,1.0,0.6
0.6,0.84,-1.0,-1.0,0.63,-1.0,0.6
0.6,0.84,-1.0,-1.0,0.63,-1.0,0.6
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.84,1.0,1.0,0.63,1.0,0.6
0.6,0.84,-1.0,-1.0,0.63,-1.0,0.6
0.6,0.84,-1.0,-1.0,0.63,-1.0,0.6
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.87,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.87,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.87,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.84,1.0,1.0,0.63,0.83,0.6
0.6,0.84,1.0,1.0,0.63,0.98,0.6
0.6,0.84,-1.0,-1.0,0.63,0.98,0.6
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.84,1.0,1.0,0.63,0.84,0.6
0.6,0.84,1.0,1.0,0.63,1.0,0.6
0.6,0.84,-1.0,-1.0,0.63,1.0,0.6
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.84,1.0,1.0,0.63,0.84,0.6
0.6,0.84,1.0,1.0,0.63,1.0,0.6
0.6,0.84,-1.0,-1.0,0.63,1.0,0.6
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.87,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.87,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.87,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.84,1.0,1.0,0.63,0.83,0.6
0.6,0.84,1.0,1.0,0.63,0.98,0.6
0.6,0.84,1.0,1.0,0.63,0.98,0.6
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.65,0.91,-1.0,-1.0,0.68,-1.0,0.65
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.62,0.88,-1.0,-1.0,0.65,-1.0,0.62
0.6,0.84,1.0,1.0,0.63,0.84,0.6
